equipment_id,equipment_eq_id,equipment_name,department,wo_id,audit_item,status,due_date,work_performed_by,labor_time,material_cost,downtime_hours,completed_datetime,comments,attachments
1881,EQ ID 1881,Cabinet doors all of BLA,Maintenance,6686,Check all cabinet doors not to be slanted or a big gap in the middle they should all be equally spaced out adjust if needed .Check all of first floor and second floor by sinks lunchroom areas .,Closed and Completed,9/2/2023,Max,30.00,0.00,0.00,9/1/2023,,[]
1881,EQ ID 1881,Cabinet doors all of BLA,Maintenance,7104,Check all cabinet doors not to be slanted or a big gap in the middle they should all be equally spaced out adjust if needed .Check all of first floor and second floor by sinks lunchroom areas .,Closed and Completed,10/5/2023,mAX,0.00,0.00,0.00,10/6/2023,,[]
1881,EQ ID 1881,Cabinet doors all of BLA,Maintenance,7498,Check all cabinet doors not to be slanted or a big gap in the middle they should all be equally spaced out adjust if needed .Check all of first floor and second floor by sinks lunchroom areas .,Closed and Completed,11/6/2023,Max,0.30,0.00,0.00,10/26/2023,,[]
1881,EQ ID 1881,Cabinet doors all of BLA,Maintenance,7807,Check all cabinet doors not to be slanted or a big gap in the middle they should all be equally spaced out adjust if needed .Check all of first floor and second floor by sinks lunchroom areas .,Closed and Completed,11/26/2023,Max,0.20,0.00,0.00,11/27/2023,,[]
1881,EQ ID 1881,Cabinet doors all of BLA,Maintenance,8127,Check all cabinet doors not to be slanted or a big gap in the middle they should all be equally spaced out adjust if needed .Check all of first floor and second floor by sinks lunchroom areas .,Closed and Completed,12/27/2023,Max,0.30,0.00,0.00,12/28/2023,,[]
1881,EQ ID 1881,Cabinet doors all of BLA,Maintenance,9491,Check all cabinet doors not to be slanted or a big gap in the middle they should all be equally spaced out adjust if needed .Check all of first floor and second floor by sinks lunchroom areas .,Closed and Completed,1/29/2024,Max,0.30,0.00,0.00,1/30/2024,,[]
1881,EQ ID 1881,Cabinet doors all of BLA,Maintenance,10172,Check all cabinet doors not to be slanted or a big gap in the middle they should all be equally spaced out adjust if needed .Check all of first floor and second floor by sinks lunchroom areas .,Closed and Completed,2/29/2024,Max,1.00,0.00,0.00,3/1/2024,,[]
1881,EQ ID 1881,Cabinet doors all of BLA,Maintenance,10603,Check all cabinet doors not to be slanted or a big gap in the middle they should all be equally spaced out adjust if needed .Check all of first floor and second floor by sinks lunchroom areas .,Closed and Completed,4/1/2024,Max,0.30,0.00,0.00,4/1/2024,Maksim Bushka - 04/01/24  2:46:11 PM: Replaced 4 rollers on a drywall cart.,[]
1881,EQ ID 1881,Cabinet doors all of BLA,Maintenance,10881,Check all cabinet doors not to be slanted or a big gap in the middle they should all be equally spaced out adjust if needed .Check all of first floor and second floor by sinks lunchroom areas .,Closed and Completed,5/1/2024,Max,0.30,0.00,0.00,4/30/2024,,[]
1881,EQ ID 1881,Cabinet doors all of BLA,Maintenance,11470,Check all cabinet doors not to be slanted or a big gap in the middle they should all be equally spaced out adjust if needed .Check all of first floor and second floor by sinks lunchroom areas .,Closed and Completed,5/30/2024,Max,0.00,0.00,0.00,5/8/2024,,[]
1881,EQ ID 1881,Cabinet doors all of BLA,Maintenance,11907,Check all cabinet doors not to be slanted or a big gap in the middle they should all be equally spaced out adjust if needed .Check all of first floor and second floor by sinks lunchroom areas .,Closed and Completed,6/30/2024,Max,0.30,0.00,0.00,6/26/2024,,[]
1881,EQ ID 1881,Cabinet doors all of BLA,Maintenance,12241,Check all cabinet doors not to be slanted or a big gap in the middle they should all be equally spaced out adjust if needed .Check all of first floor and second floor by sinks lunchroom areas .,Closed and Completed,7/26/2024,Max,0.30,0.00,0.00,7/25/2024,,[]
1881,EQ ID 1881,Cabinet doors all of BLA,Maintenance,12534,Check all cabinet doors not to be slanted or a big gap in the middle they should all be equally spaced out adjust if needed .Check all of first floor and second floor by sinks lunchroom areas .,Closed and Completed,8/25/2024,Max,0.00,0.00,0.00,8/19/2024,,[]
1881,EQ ID 1881,Cabinet doors all of BLA,Maintenance,12818,Check all cabinet doors not to be slanted or a big gap in the middle they should all be equally spaced out adjust if needed .Check all of first floor and second floor by sinks lunchroom areas .,Closed and Completed,9/19/2024,Max,0.20,0.00,0.00,9/30/2024,,[]
1881,EQ ID 1881,Cabinet doors all of BLA,Maintenance,13220,Check all cabinet doors not to be slanted or a big gap in the middle they should all be equally spaced out adjust if needed .Check all of first floor and second floor by sinks lunchroom areas .,Closed and Completed,10/30/2024,Max,0.00,0.00,0.00,10/18/2024,,[]
1881,EQ ID 1881,Cabinet doors all of BLA,Maintenance,13469,Check all cabinet doors not to be slanted or a big gap in the middle they should all be equally spaced out adjust if needed .Check all of first floor and second floor by sinks lunchroom areas .,Closed and Completed,11/18/2024,Max,0.30,0.00,0.00,11/20/2024,,[]
1881,EQ ID 1881,Cabinet doors all of BLA,Maintenance,13875,Check all cabinet doors not to be slanted or a big gap in the middle they should all be equally spaced out adjust if needed .Check all of first floor and second floor by sinks lunchroom areas .,Closed and Completed,12/20/2024,Max,0.30,0.00,0.00,12/17/2024,,[]
1881,EQ ID 1881,Cabinet doors all of BLA,Maintenance,14135,Check all cabinet doors not to be slanted or a big gap in the middle they should all be equally spaced out adjust if needed .Check all of first floor and second floor by sinks lunchroom areas .,Closed and Completed,1/17/2025,Max,0.20,0.00,0.00,1/13/2025,,[]
1881,EQ ID 1881,Cabinet doors all of BLA,Maintenance,14332,Check all cabinet doors not to be slanted or a big gap in the middle they should all be equally spaced out adjust if needed .Check all of first floor and second floor by sinks lunchroom areas .,Closed and Completed,2/13/2025,Max,0.30,0.00,0.00,2/14/2025,,[]
1881,EQ ID 1881,Cabinet doors all of BLA,Maintenance,14692,Check all cabinet doors not to be slanted or a big gap in the middle they should all be equally spaced out adjust if needed .Check all of first floor and second floor by sinks lunchroom areas .,Closed and Completed,3/14/2025,Max,0.30,0.00,0.00,3/14/2025,,[]
1881,EQ ID 1881,Cabinet doors all of BLA,Maintenance,15094,Check all cabinet doors not to be slanted or a big gap in the middle they should all be equally spaced out adjust if needed .Check all of first floor and second floor by sinks lunchroom areas .,Closed and Completed,4/18/2025,Max,0.00,0.00,0.00,4/23/2025,Maksim Bushka - 04/23/25  7:16:22 PM: Replaced all 3 filters.,[]
1881,EQ ID 1881,Cabinet doors all of BLA,Maintenance,15483,Check all cabinet doors not to be slanted or a big gap in the middle they should all be equally spaced out adjust if needed .Check all of first floor and second floor by sinks lunchroom areas .,Closed and Completed,5/23/2025,Max,0.30,0.00,0.00,5/9/2025,,[]
1881,EQ ID 1881,Cabinet doors all of BLA,Maintenance,15749,Check all cabinet doors not to be slanted or a big gap in the middle they should all be equally spaced out adjust if needed .Check all of first floor and second floor by sinks lunchroom areas .,Closed and Completed,6/14/2025,Max,0.20,0.00,0.00,6/16/2025,,[]
1881,EQ ID 1881,Cabinet doors all of BLA,Maintenance,16102,Check all cabinet doors not to be slanted or a big gap in the middle they should all be equally spaced out adjust if needed .Check all of first floor and second floor by sinks lunchroom areas .,Closed and Completed,7/16/2025,Max,0.30,0.00,0.00,7/10/2025,,[]
1881,EQ ID 1881,Cabinet doors all of BLA,Maintenance,16413,Check all cabinet doors not to be slanted or a big gap in the middle they should all be equally spaced out adjust if needed .Check all of first floor and second floor by sinks lunchroom areas .,Closed and Completed,8/15/2025,Max,0.00,0.00,0.00,8/18/2025,,[]
1881,EQ ID 1881,Cabinet doors all of BLA,Maintenance,16720,Check all cabinet doors not to be slanted or a big gap in the middle they should all be equally spaced out adjust if needed .Check all of first floor and second floor by sinks lunchroom areas .,Closed and Completed,9/18/2025,Max,0.20,0.00,0.00,9/16/2025,,[]
1881,EQ ID 1881,Cabinet doors all of BLA,Maintenance,17015,Check all cabinet doors not to be slanted or a big gap in the middle they should all be equally spaced out adjust if needed .Check all of first floor and second floor by sinks lunchroom areas .,Closed and Completed,10/16/2025,PU,0.50,0.00,0.00,10/16/2025,Primo Uy - 10/17/25  7:15:30 AM: Done,[]
1881,EQ ID 1881,Cabinet doors all of BLA,Maintenance,17333,Check all cabinet doors not to be slanted or a big gap in the middle they should all be equally spaced out adjust if needed .Check all of first floor and second floor by sinks lunchroom areas .,Closed and Completed,11/17/2025,Max,0.30,0.00,0.00,11/17/2025,,[]
1881,EQ ID 1881,Cabinet doors all of BLA,Maintenance,17727,Check all cabinet doors not to be slanted or a big gap in the middle they should all be equally spaced out adjust if needed .Check all of first floor and second floor by sinks lunchroom areas .,Closed and Completed,12/17/2025,Max,0.20,0.00,0.00,12/18/2025,,[]
1881,EQ ID 1881,Cabinet doors all of BLA,Maintenance,18000,Check all cabinet doors not to be slanted or a big gap in the middle they should all be equally spaced out adjust if needed .Check all of first floor and second floor by sinks lunchroom areas .,Closed and Completed,1/18/2026,Max,0.50,0.00,0.00,1/16/2026,"Maksim Bushka - 01/24/26  9:12:40 AM: Scheduled Date: 01-16-26
Parts Needed: NO
Parts Ordered: NO
Expected Delivery Date: N/A
General Notes: Checked up ok",[]
1881,EQ ID 1881,Cabinet doors all of BLA,Maintenance,18292,Check all cabinet doors not to be slanted or a big gap in the middle they should all be equally spaced out adjust if needed .Check all of first floor and second floor by sinks lunchroom areas .,Closed and Completed,2/24/2026,Max,0.30,0.00,0.00,3/4/2026,"Maksim Bushka - 03/13/26  2:20:19 PM: Scheduled Date: 02/24/2026
Parts Needed: NO
Parts Ordered: NO
Expected Delivery Date: N/A
General Notes: Checked up ok",[]
1881,EQ ID 1881,Cabinet doors all of BLA,Maintenance,18750,Check all cabinet doors not to be slanted or a big gap in the middle they should all be equally spaced out adjust if needed .Check all of first floor and second floor by sinks lunchroom areas .,Closed and Completed,4/13/2026,Nax,0.20,0.00,0.00,4/15/2026,"Maksim Bushka - 04/15/26 12:31:54 PM: Scheduled Date: 04/13/2026
Parts Needed: NO
Parts Ordered: NO
Expected Delivery Date: N/A
General Notes: Checked up ok",[]
1881,EQ ID 1881,Cabinet doors all of BLA,Maintenance,19117,Check all cabinet doors not to be slanted or a big gap in the middle they should all be equally spaced out adjust if needed .Check all of first floor and second floor by sinks lunchroom areas .,Closed and Completed,5/15/2026,Max,0.00,0.00,0.00,5/15/2026,"Maksim Bushka - 05/20/26  1:20:01 PM: Scheduled Date:05/15/2026 
Parts Needed: NO
Parts Ordered: NO
Expected Delivery Date: N/A
General Notes: Checked up ok",[]
1882,EQ ID 1882,Water faucets outside the restrooms 1 and 2nd floors,Maintenance,19513,Check all faucets by restrooms on first floor and second floor make sure the water is not changing temps either its cold or warm if you notice a change use a Philips and adjust the water valve mixer from underneath .Ask Mike for help if needed .,Pending,6/20/2026,,0.00,0.00,0.00,,,[]
1882,EQ ID 1882,Water faucets outside the restrooms 1 and 2nd floors,Maintenance,992,Check all faucets by restrooms on first floor and second floor make sure the water is not changing temps either its cold or warm if you notice a change use a Philips and adjust the water valve mixer from underneath .Ask Mike for help if needed .,Closed and Completed,4/18/2022,mike idaz,0.30,0.00,0.00,4/12/2022,Miguel Diaz - 04/12/22  9:05:44 AM: checked all faucets for sudden temp changes,[]
1882,EQ ID 1882,Water faucets outside the restrooms 1 and 2nd floors,Maintenance,2858,Check all faucets by restrooms on first floor and second floor make sure the water is not changing temps either its cold or warm if you notice a change use a Philips and adjust the water valve mixer from underneath .Ask Mike for help if needed .,Closed and Completed,11/13/2022,md,0.40,0.00,0.00,11/12/2022,Miguel Diaz - 11/14/22  6:36:40 AM: checked all faucets for sudden temp change none has this issue currently,[]
1882,EQ ID 1882,Water faucets outside the restrooms 1 and 2nd floors,Maintenance,3242,Check all faucets by restrooms on first floor and second floor make sure the water is not changing temps either its cold or warm if you notice a change use a Philips and adjust the water valve mixer from underneath .Ask Mike for help if needed .,Closed and Completed,12/14/2022,Miguel,0.30,0.00,0.00,11/16/2022,Maksim Bushka - 12/12/22  1:53:33 PM: Adjusted the water mixer under the sink,[]
1882,EQ ID 1882,Water faucets outside the restrooms 1 and 2nd floors,Maintenance,3603,Check all faucets by restrooms on first floor and second floor make sure the water is not changing temps either its cold or warm if you notice a change use a Philips and adjust the water valve mixer from underneath .Ask Mike for help if needed .,Closed and Completed,1/12/2023,md,0.00,0.00,0.00,1/2/2023,Miguel Diaz - 01/12/23  1:12:51 PM: found none changing,[]
1882,EQ ID 1882,Water faucets outside the restrooms 1 and 2nd floors,Maintenance,3936,Check all faucets by restrooms on first floor and second floor make sure the water is not changing temps either its cold or warm if you notice a change use a Philips and adjust the water valve mixer from underneath .Ask Mike for help if needed .,Closed and Completed,2/12/2023,Max,0.30,0.00,0.00,2/13/2023,Maksim Bushka - 02/14/23  8:26:06 AM: Check up the gate ok,[]
1882,EQ ID 1882,Water faucets outside the restrooms 1 and 2nd floors,Maintenance,4388,Check all faucets by restrooms on first floor and second floor make sure the water is not changing temps either its cold or warm if you notice a change use a Philips and adjust the water valve mixer from underneath .Ask Mike for help if needed .,Closed and Completed,3/14/2023,md,0.00,0.00,0.00,3/9/2023,Miguel Diaz - 03/09/23  7:38:27 AM: Found no sudden temp changes,[]
1882,EQ ID 1882,Water faucets outside the restrooms 1 and 2nd floors,Maintenance,4740,Check all faucets by restrooms on first floor and second floor make sure the water is not changing temps either its cold or warm if you notice a change use a Philips and adjust the water valve mixer from underneath .Ask Mike for help if needed .,Closed and Completed,4/9/2023,Max,0.20,0.00,0.00,3/31/2023,Maksim Bushka - 03/31/23  2:55:37 PM: All faucets ok,[]
1882,EQ ID 1882,Water faucets outside the restrooms 1 and 2nd floors,Maintenance,5096,Check all faucets by restrooms on first floor and second floor make sure the water is not changing temps either its cold or warm if you notice a change use a Philips and adjust the water valve mixer from underneath .Ask Mike for help if needed .,Closed and Completed,4/30/2023,Max,0.00,0.00,0.00,5/1/2023,,[]
1882,EQ ID 1882,Water faucets outside the restrooms 1 and 2nd floors,Maintenance,5491,Check all faucets by restrooms on first floor and second floor make sure the water is not changing temps either its cold or warm if you notice a change use a Philips and adjust the water valve mixer from underneath .Ask Mike for help if needed .,Closed and Completed,6/1/2023,Max,0.20,0.00,0.00,6/2/2023,Maksim Bushka - 06/02/23 11:30:00 AM: checked up the faucets ok,[]
1882,EQ ID 1882,Water faucets outside the restrooms 1 and 2nd floors,Maintenance,5872,Check all faucets by restrooms on first floor and second floor make sure the water is not changing temps either its cold or warm if you notice a change use a Philips and adjust the water valve mixer from underneath .Ask Mike for help if needed .,Closed and Completed,7/2/2023,Max,0.10,0.00,0.00,6/26/2023,,[]
1882,EQ ID 1882,Water faucets outside the restrooms 1 and 2nd floors,Maintenance,6223,Check all faucets by restrooms on first floor and second floor make sure the water is not changing temps either its cold or warm if you notice a change use a Philips and adjust the water valve mixer from underneath .Ask Mike for help if needed .,Closed and Completed,7/26/2023,Max,0.00,0.00,0.00,7/31/2023,,[]
1882,EQ ID 1882,Water faucets outside the restrooms 1 and 2nd floors,Maintenance,6656,Check all faucets by restrooms on first floor and second floor make sure the water is not changing temps either its cold or warm if you notice a change use a Philips and adjust the water valve mixer from underneath .Ask Mike for help if needed .,Closed and Completed,8/31/2023,Max,20.00,0.00,0.00,9/5/2023,,[]
1882,EQ ID 1882,Water faucets outside the restrooms 1 and 2nd floors,Maintenance,7102,Check all faucets by restrooms on first floor and second floor make sure the water is not changing temps either its cold or warm if you notice a change use a Philips and adjust the water valve mixer from underneath .Ask Mike for help if needed .,Closed and Completed,10/5/2023,mAX,0.00,0.00,0.00,10/6/2023,,[]
1882,EQ ID 1882,Water faucets outside the restrooms 1 and 2nd floors,Maintenance,7497,Check all faucets by restrooms on first floor and second floor make sure the water is not changing temps either its cold or warm if you notice a change use a Philips and adjust the water valve mixer from underneath .Ask Mike for help if needed .,Closed and Completed,11/6/2023,Max,0.00,0.00,0.00,10/23/2023,,[]
1882,EQ ID 1882,Water faucets outside the restrooms 1 and 2nd floors,Maintenance,7765,Check all faucets by restrooms on first floor and second floor make sure the water is not changing temps either its cold or warm if you notice a change use a Philips and adjust the water valve mixer from underneath .Ask Mike for help if needed .,Closed and Completed,11/23/2023,Max,0.30,0.00,0.00,11/27/2023,Maksim Bushka - 11/27/23  8:58:28 AM: Replaced the front low wheal on stalker # 19,[]
1882,EQ ID 1882,Water faucets outside the restrooms 1 and 2nd floors,Maintenance,8125,Check all faucets by restrooms on first floor and second floor make sure the water is not changing temps either its cold or warm if you notice a change use a Philips and adjust the water valve mixer from underneath .Ask Mike for help if needed .,Closed and Completed,12/27/2023,Max,0.30,0.00,0.00,12/29/2023,,[]
1882,EQ ID 1882,Water faucets outside the restrooms 1 and 2nd floors,Maintenance,9492,Check all faucets by restrooms on first floor and second floor make sure the water is not changing temps either its cold or warm if you notice a change use a Philips and adjust the water valve mixer from underneath .Ask Mike for help if needed .,Closed and Completed,1/29/2024,Max,0.00,0.00,0.00,1/30/2024,,[]
1882,EQ ID 1882,Water faucets outside the restrooms 1 and 2nd floors,Maintenance,10167,Check all faucets by restrooms on first floor and second floor make sure the water is not changing temps either its cold or warm if you notice a change use a Philips and adjust the water valve mixer from underneath .Ask Mike for help if needed .,Closed and Completed,2/29/2024,Max,0.20,0.00,0.00,3/1/2024,,[]
1882,EQ ID 1882,Water faucets outside the restrooms 1 and 2nd floors,Maintenance,10602,Check all faucets by restrooms on first floor and second floor make sure the water is not changing temps either its cold or warm if you notice a change use a Philips and adjust the water valve mixer from underneath .Ask Mike for help if needed .,Closed and Completed,4/1/2024,Max,0.20,0.00,0.00,4/1/2024,Maksim Bushka - 04/01/24  2:46:42 PM: Replaced 4 rollers on a drywall cart.,[]
1882,EQ ID 1882,Water faucets outside the restrooms 1 and 2nd floors,Maintenance,10882,Check all faucets by restrooms on first floor and second floor make sure the water is not changing temps either its cold or warm if you notice a change use a Philips and adjust the water valve mixer from underneath .Ask Mike for help if needed .,Closed and Completed,5/1/2024,Max,0.20,0.00,0.00,4/30/2024,,[]
1882,EQ ID 1882,Water faucets outside the restrooms 1 and 2nd floors,Maintenance,11471,Check all faucets by restrooms on first floor and second floor make sure the water is not changing temps either its cold or warm if you notice a change use a Philips and adjust the water valve mixer from underneath .Ask Mike for help if needed .,Closed and Completed,5/30/2024,Max,0.00,0.00,0.00,5/16/2024,,[]
1882,EQ ID 1882,Water faucets outside the restrooms 1 and 2nd floors,Maintenance,11908,Check all faucets by restrooms on first floor and second floor make sure the water is not changing temps either its cold or warm if you notice a change use a Philips and adjust the water valve mixer from underneath .Ask Mike for help if needed .,Closed and Completed,6/30/2024,Max,0.20,0.00,0.00,6/26/2024,,[]
1882,EQ ID 1882,Water faucets outside the restrooms 1 and 2nd floors,Maintenance,12240,Check all faucets by restrooms on first floor and second floor make sure the water is not changing temps either its cold or warm if you notice a change use a Philips and adjust the water valve mixer from underneath .Ask Mike for help if needed .,Closed and Completed,7/26/2024,Max,0.30,0.00,0.00,7/17/2024,Maksim Bushka - 07/17/24  7:11:05 PM: Replaced 26 light bulbs on the parking structure.,[]
1882,EQ ID 1882,Water faucets outside the restrooms 1 and 2nd floors,Maintenance,12437,Check all faucets by restrooms on first floor and second floor make sure the water is not changing temps either its cold or warm if you notice a change use a Philips and adjust the water valve mixer from underneath .Ask Mike for help if needed .,Closed and Completed,8/17/2024,Max,0.00,0.00,0.00,8/19/2024,,[]
1882,EQ ID 1882,Water faucets outside the restrooms 1 and 2nd floors,Maintenance,12817,Check all faucets by restrooms on first floor and second floor make sure the water is not changing temps either its cold or warm if you notice a change use a Philips and adjust the water valve mixer from underneath .Ask Mike for help if needed .,Closed and Completed,9/19/2024,Max,0.00,0.00,0.00,9/30/2024,,[]
1882,EQ ID 1882,Water faucets outside the restrooms 1 and 2nd floors,Maintenance,13221,Check all faucets by restrooms on first floor and second floor make sure the water is not changing temps either its cold or warm if you notice a change use a Philips and adjust the water valve mixer from underneath .Ask Mike for help if needed .,Closed and Completed,10/30/2024,Max,1.00,0.00,0.00,10/18/2024,,[]
1882,EQ ID 1882,Water faucets outside the restrooms 1 and 2nd floors,Maintenance,13471,Check all faucets by restrooms on first floor and second floor make sure the water is not changing temps either its cold or warm if you notice a change use a Philips and adjust the water valve mixer from underneath .Ask Mike for help if needed .,Closed and Completed,11/18/2024,Max,0.30,0.00,0.00,11/20/2024,,[]
1882,EQ ID 1882,Water faucets outside the restrooms 1 and 2nd floors,Maintenance,13876,Check all faucets by restrooms on first floor and second floor make sure the water is not changing temps either its cold or warm if you notice a change use a Philips and adjust the water valve mixer from underneath .Ask Mike for help if needed .,Closed and Completed,12/20/2024,Max,0.20,0.00,0.00,12/17/2024,,[]
1882,EQ ID 1882,Water faucets outside the restrooms 1 and 2nd floors,Maintenance,14136,Check all faucets by restrooms on first floor and second floor make sure the water is not changing temps either its cold or warm if you notice a change use a Philips and adjust the water valve mixer from underneath .Ask Mike for help if needed .,Closed and Completed,1/17/2025,Primo & Max,0.30,0.00,0.00,1/7/2025,,[]
1882,EQ ID 1882,Water faucets outside the restrooms 1 and 2nd floors,Maintenance,14284,Check all faucets by restrooms on first floor and second floor make sure the water is not changing temps either its cold or warm if you notice a change use a Philips and adjust the water valve mixer from underneath .Ask Mike for help if needed .,Closed and Completed,2/7/2025,Max,0.00,0.00,0.00,2/4/2025,,[]
1882,EQ ID 1882,Water faucets outside the restrooms 1 and 2nd floors,Maintenance,14612,Check all faucets by restrooms on first floor and second floor make sure the water is not changing temps either its cold or warm if you notice a change use a Philips and adjust the water valve mixer from underneath .Ask Mike for help if needed .,Closed and Completed,3/7/2025,Max,1.00,0.00,0.00,2/28/2025,,[]
1882,EQ ID 1882,Water faucets outside the restrooms 1 and 2nd floors,Maintenance,14926,Check all faucets by restrooms on first floor and second floor make sure the water is not changing temps either its cold or warm if you notice a change use a Philips and adjust the water valve mixer from underneath .Ask Mike for help if needed .,Closed and Completed,4/3/2025,Max,0.30,0.00,0.00,4/9/2025,,[]
1882,EQ ID 1882,Water faucets outside the restrooms 1 and 2nd floors,Maintenance,15335,Check all faucets by restrooms on first floor and second floor make sure the water is not changing temps either its cold or warm if you notice a change use a Philips and adjust the water valve mixer from underneath .Ask Mike for help if needed .,Closed and Completed,5/9/2025,Max,0.30,0.00,0.00,5/14/2025,,[]
1882,EQ ID 1882,Water faucets outside the restrooms 1 and 2nd floors,Maintenance,15746,Check all faucets by restrooms on first floor and second floor make sure the water is not changing temps either its cold or warm if you notice a change use a Philips and adjust the water valve mixer from underneath .Ask Mike for help if needed .,Closed and Completed,6/14/2025,Max,0.20,0.00,0.00,6/13/2025,,[]
1882,EQ ID 1882,Water faucets outside the restrooms 1 and 2nd floors,Maintenance,16100,Check all faucets by restrooms on first floor and second floor make sure the water is not changing temps either its cold or warm if you notice a change use a Philips and adjust the water valve mixer from underneath .Ask Mike for help if needed .,Closed and Completed,7/16/2025,Max,0.30,0.00,0.00,7/11/2025,,[]
1882,EQ ID 1882,Water faucets outside the restrooms 1 and 2nd floors,Maintenance,16415,Check all faucets by restrooms on first floor and second floor make sure the water is not changing temps either its cold or warm if you notice a change use a Philips and adjust the water valve mixer from underneath .Ask Mike for help if needed .,Closed and Completed,8/15/2025,Max,0.00,0.00,0.00,8/18/2025,,[]
1882,EQ ID 1882,Water faucets outside the restrooms 1 and 2nd floors,Maintenance,16721,Check all faucets by restrooms on first floor and second floor make sure the water is not changing temps either its cold or warm if you notice a change use a Philips and adjust the water valve mixer from underneath .Ask Mike for help if needed .,Closed and Completed,9/18/2025,Max,0.20,0.00,0.00,9/16/2025,,[]
1882,EQ ID 1882,Water faucets outside the restrooms 1 and 2nd floors,Maintenance,17016,Check all faucets by restrooms on first floor and second floor make sure the water is not changing temps either its cold or warm if you notice a change use a Philips and adjust the water valve mixer from underneath .Ask Mike for help if needed .,Closed and Completed,10/16/2025,PU,0.50,0.00,0.00,10/16/2025,Primo Uy - 10/17/25  7:16:46 AM: Done,[]
1882,EQ ID 1882,Water faucets outside the restrooms 1 and 2nd floors,Maintenance,17334,Check all faucets by restrooms on first floor and second floor make sure the water is not changing temps either its cold or warm if you notice a change use a Philips and adjust the water valve mixer from underneath .Ask Mike for help if needed .,Closed and Completed,11/17/2025,Max,20.00,0.00,0.00,11/17/2025,,[]
1882,EQ ID 1882,Water faucets outside the restrooms 1 and 2nd floors,Maintenance,17726,Check all faucets by restrooms on first floor and second floor make sure the water is not changing temps either its cold or warm if you notice a change use a Philips and adjust the water valve mixer from underneath .Ask Mike for help if needed .,Closed and Completed,12/17/2025,Max,0.20,0.00,0.00,12/18/2025,,[]
1882,EQ ID 1882,Water faucets outside the restrooms 1 and 2nd floors,Maintenance,17999,Check all faucets by restrooms on first floor and second floor make sure the water is not changing temps either its cold or warm if you notice a change use a Philips and adjust the water valve mixer from underneath .Ask Mike for help if needed .,Closed and Completed,1/18/2026,Max,0.50,0.00,0.00,1/16/2026,"Maksim Bushka - 01/24/26  9:11:11 AM: Scheduled Date: 01-16-26
Parts Needed: NO
Parts Ordered: NO
Expected Delivery Date: N/A
General Notes: Checked up ok",[]
1882,EQ ID 1882,Water faucets outside the restrooms 1 and 2nd floors,Maintenance,18291,Check all faucets by restrooms on first floor and second floor make sure the water is not changing temps either its cold or warm if you notice a change use a Philips and adjust the water valve mixer from underneath .Ask Mike for help if needed .,Closed and Completed,2/24/2026,Max,0.30,0.00,0.00,3/5/2026,"Maksim Bushka - 03/13/26  2:19:11 PM: Scheduled Date: 02/24/2026
Parts Needed: NO
Parts Ordered: NO
Expected Delivery Date: N/A
General Notes: Checked all ok",[]
1882,EQ ID 1882,Water faucets outside the restrooms 1 and 2nd floors,Maintenance,18749,Check all faucets by restrooms on first floor and second floor make sure the water is not changing temps either its cold or warm if you notice a change use a Philips and adjust the water valve mixer from underneath .Ask Mike for help if needed .,Closed and Completed,4/13/2026,Max,0.20,0.00,0.00,4/14/2026,"Maksim Bushka - 04/15/26 12:27:38 PM: Scheduled Date: 03/14/2026
Parts Needed: NO
Parts Ordered: NO
Expected Delivery Date: N/A
General Notes: Checked up ok",[]
1882,EQ ID 1882,Water faucets outside the restrooms 1 and 2nd floors,Maintenance,19113,Check all faucets by restrooms on first floor and second floor make sure the water is not changing temps either its cold or warm if you notice a change use a Philips and adjust the water valve mixer from underneath .Ask Mike for help if needed .,Closed and Completed,5/15/2026,Max,0.30,0.00,0.00,5/15/2026,"Maksim Bushka - 05/20/26  1:15:35 PM: Scheduled Date: 05/15/2026
Parts Needed: NO
Parts Ordered: NO
Expected Delivery Date: N/A
General Notes: Checked up ok",[]
1918,EQ ID 1918,Mezzanine light bulbs,Maintenance,994,Look at the bulbs in the mezzanine if lots are starting to go out its time to replace them all total of 120 bulbs next replacement date is 4-1-23.Bulb type Sylvania F032/841/ECO,Closed without Action,3/18/2026,Max,0.00,0.00,0.00,3/31/2026,Sean Jennings - 03/27/26 10:24:11 AM: We will look into replacing these lights for LED bulbs,[]
1514,EQ ID 1514,2016 Hyundai tucson,Maintenance,910,Log odometer readings quarterly,Closed and Completed,6/18/2022,Nick M,0.25,0.00,0.00,6/17/2022,Nicholas Martinez - 06/17/22 12:26:17 PM: Odometer checked and currently showing 19475.,[]
1514,EQ ID 1514,2016 Hyundai tucson,Maintenance,2793,Log odometer readings quarterly,Closed without Action,1/13/2023,md,0.00,0.00,0.00,12/29/2022,,[]
1514,EQ ID 1514,2016 Hyundai tucson,Maintenance,3769,Log odometer readings quarterly,Closed and Completed,3/29/2023,Primo & Max,0.15,0.00,0.00,4/4/2023,"Maksim Bushka - 04/04/23 10:59:39 AM: The odometer reading as off today is 22,807 mi.",[]
1514,EQ ID 1514,2016 Hyundai tucson,Maintenance,5138,Log odometer readings quarterly,Closed without Action,7/4/2023,,0.00,0.00,0.00,7/10/2023,,[]
1514,EQ ID 1514,2016 Hyundai tucson,Maintenance,6458,Log odometer readings quarterly,Closed and Completed,10/18/2023,PU&Max,0.20,0.00,0.00,10/18/2023,Primo Uy - 10/31/23 10:20:39 AM: ODO: 25516,[]
